Palce_State,Place_District,Place_City,Place_Name,Place_Rating,Place_Category,Place_Address,Place_GPS_Code,Place_Description,Place_Map_Link,Place_Photo,Unnamed: 11
Maharashtra,Ratnagiri,Ratnagiri,Kunkeshwar Beach,4.7,Beach,"Kunkeshwar, Devgad, Kunkeshwar, Maharashtra 416612","16.33246531609741, 73.39233606864703",-,https://www.google.com/maps/place/Kunkeshwar+Beach/data=!4m5!3m4!1s0x3bea9ea1fa1ed6ef:0x78eef975b764fe30!8m2!3d16.3324087!4d73.3923468?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPSn67HR6p6FMuQ0VZJSqNiPi_h1UzySFJUCK5N=w173-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Lodwick Point,4.3,Tourist attraction,"Lodwick Trail, Haroshi, Satara, Mahabaleshwar, Maharashtra 412806","17.93952382748532, 73.6347472398329",Lookout point accessed by a forest trail,https://www.google.com/maps/place/Lodwick+Point/data=!4m5!3m4!1s0x3bc27ac13a5feffb:0x14c93225dce1f709!8m2!3d17.9394677!4d73.6347687?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNheu91ZDRDRQKtX735HD4hEXzstYqjBOC-bQyN=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Sunset Point,4.2,Tourist attraction,"WJ8M+JCC, Mahabaleshwar, Maharashtra 412806","17.9165965091268, 73.63349326866893",Longtime lookout point with horse rides,https://www.google.com/maps/place/Sunset+Point/data=!4m5!3m4!1s0x3bc27aa10ccc8bdb:0xe78c83a17f3bd4b0!8m2!3d17.916571!4d73.633504?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPsMxVIxKkTnw1WLs3zitgTJ8OEAzwSfhh529VV=w149-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Mahabaleshwar Hill Station,4.7,Tourist attraction,"WJJX+73X, Mahabaleshwar, Maharashtra 412806","17.930794837988707, 73.64775565517827",Strawberry sellers & nearby nature sites,https://www.google.com/maps/place/Mahabaleshwar+Hill+Station/data=!4m5!3m4!1s0x3bc27baef9a6567f:0x33d65822f2aeef56!8m2!3d17.9307285!4d73.6477342?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipN3PuRhQWNPshA2EFL8-xuOnmMuG1qUIgrQ6pU=w149-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Dhobi Waterfall,4.2,Waterfall,"WJPW+J7Q, Mahabaleshwar, Maharashtra 412806","17.936628913620048, 73.64572706866926",Large waterfall in a lush environment,https://www.google.com/maps/place/Dhobi+Waterfall/data=!4m5!3m4!1s0x3bc27ab6191f3dd3:0x993f18e99deeb782!8m2!3d17.9365932!4d73.6457378?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMzXTHEQ6ju5uDu9xEtMG_Rk8oe0np9-wD7enTw=w138-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Elphinstone Point,4.5,Tourist attraction,"XJ7H+H35, Satara, Maharashtra 402303","17.96395813134797, 73.62774175517872",Scenic overlook high over the mountains,https://www.google.com/maps/place/Elphinstone+Point/data=!4m5!3m4!1s0x3bc27b18dc6f0109:0x67924fa0070cecaa!8m2!3d17.9638816!4d73.6277203?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOjqiG9br0ftZK0xd1-IKYl-8RY4t1KLgVsPrfD=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Kates Point,4.5,Tourist attraction,"WPR5+J55, Mahabaleshwar, Maharashtra 412806","17.941560119729655, 73.7079623686693",Elevated terrace with dramatic views,https://www.google.com/maps/place/Kates+Point/data=!4m5!3m4!1s0x3bc265a20b4e9fd5:0xdd6bd892d7e594b1!8m2!3d17.9415142!4d73.7079731?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO_VAQ-nOhqWtrS-no3U1Lvby95tRpTpDqOvWG4=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Mapro Garden,4.3,Park,"15/1B, Gureghar, Panchgani - Mahabaleshwar Rd, Mahabaleshwar, Maharashtra 412806","17.923738711640166, 73.73522989750545",Strawberry growing & flower displays,https://www.google.com/maps/place/Mapro+Garden/data=!4m5!3m4!1s0x3bc265f777fd3361:0x7acb2f7c9ec30f41!8m2!3d17.923458!4d73.7352299?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPSF8Q0VLiZsiQsRwxrgZOQr9wA99l0NlZ0tNjC=w138-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Babington Point,3.4,Tourist attraction,"Tapola Rd, Birwadi, Maharashtra 412806","17.908912237206078, 73.65625979750521",Elevated viewing area near Mahabaleshwar,https://www.google.com/maps/place/Babington+Point/data=!4m5!3m4!1s0x3bc26ffe7c1c3633:0x170c513d2930ba05!8m2!3d17.9088561!4d73.6562598?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM2fhtb33txsTQ82RfnK0xJ1YB_iHoxF5Kb_t8s=w137-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Connaught Peak,4.3,Tourist attraction,"Connaught Peak Rd, Maharashtra 412806","17.94792921133189, 73.67123786866944",,https://www.google.com/maps/place/Connaught+Peak/data=!4m5!3m4!1s0x3bc2653d86d2cb0f:0xe893cd29d7ff8b92!8m2!3d17.9478935!4d73.6712486?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOzC8oI_peLNbDTt1F-7u_imlt1al2rXRB8g1AZ=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Sunrise point Mahabaleshwar,4.9,View Point,"WMCG+347, Mahabaleshwar, Maharashtra 412806","17.920216433618208, 73.67528969750539",,https://www.google.com/maps/place/Sunrise+point+Mahabaleshwar/data=!4m5!3m4!1s0x3bc265a237c28cf1:0xbc40f0e2f5704245!8m2!3d17.9201603!4d73.6752897?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM1jr8BbIlxhGYkxE7UFsgYfudmkd7szcwiUecg=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Wilson Point,4.3,Tourist attraction,"Panchgani - Mahabaleshwar Rd, Mahabaleshwar, Maharashtra 412806","17.921137766475024, 73.67468553983261",,https://www.google.com/maps/place/Wilson+Point/data=!4m5!3m4!1s0x3bc2657bc808ccc3:0x7fb86cf46fa94074!8m2!3d17.9210408!4d73.674707?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPN1l9_YYMOK4UNQqN8G0L-knvb8r-TgdwP5S3L=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Elephant Point,4.5,Tourist attraction,"WJRJ+CQC, Mahabaleshwar, Maharashtra 412806","17.941106212713667, 73.63188486866926",,https://www.google.com/maps/place/Elephant+Point/data=!4m5!3m4!1s0x3bc26584b214546b:0x61718c74b3d8c9ec!8m2!3d17.9410705!4d73.6318956?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO4OvCGW-x1HtvOg29Z8h6fVArbUhr2tXpepyDK=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Krishnabai Mandir,4.7,Temple,"Krishana Devi Tempel, Old Mahabaleshwar, Maharashtra 412806","17.964343825386013, 73.66537391099688",,https://www.google.com/maps/place/Krishnabai+Mandir/data=!4m5!3m4!1s0x3bc264d762bab465:0x8484c2b138fae264!8m2!3d17.9642775!4d73.6654061?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNFdBDFyd5JeE5Zx0zPDtOlsCPaRdYceJ06npzG=w129-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Marjorie Point,4.1,Tourist attraction,"XJ8H+6M2, Maharashtra 402303","17.96555901920527, 73.62918721285159",,https://www.google.com/maps/place/Marjorie+Point/data=!4m5!3m4!1s0x3bc27b1890ddf179:0x643d30abd4abe855!8m2!3d17.9655029!4d73.6291443?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNFOZhsuyRdctXOXBTrjsAh6DRn4PRReVlw57Gi=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Venna Lake & Dam,4.3,Tourist attraction,"Panchgani - Mahabaleshwar Rd, Mahabaleshwar, Maharashtra 412806","17.93440804641277, 73.66865253797816",Standby for boating & other recreation,https://www.google.com/maps/place/Venna+Lake+%26+Dam/data=!4m5!3m4!1s0x3bc26546fd125fa1:0xcf9f28c8103878f0!8m2!3d17.935321!4d73.6689413?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMlUeQTsPk_N2WCst0MhJf8V1C1JvQ189cdkW25=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Venna Lake Boating,4.2,Tourist attraction,Venna Lake,"17.93442022910702, 73.66904792634199",,https://www.google.com/maps/place/Venna+Lake+Boating/data=!4m5!3m4!1s0x3bc2654650d2866d:0x5c373bc0b5c3f813!8m2!3d17.9343641!4d73.6690372?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNr6FbLvCeK2-LcDZVVKzXH0X3vS4MQ6x6vmFY1=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Polo Grounds,4.3,Tourist attraction,"Horse Riding, Mahabaleshwar, Maharashtra 412806","17.91917263394961, 73.64334496866906",,https://www.google.com/maps/place/Polo+Grounds/data=!4m5!3m4!1s0x3bc27aaf358db62d:0x4c362345df5cf614!8m2!3d17.9191165!4d73.6433557?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOrWPLCbxFyA2XSzQYYgZjPosdd1OotYmeUW4Bw=w80-h142-k-no,
Maharashtra,Satara,Mahabaleshwar,Arthur Seat Mahabaleshwar Point,4.5,Tourist attraction,"Satara, Maharashtra 412803","17.9807470046788, 73.63729789750622",Popular mountaintop lookout point,https://www.google.com/maps/place/Arthur+Seat+Mahabaleshwar+Point/data=!4m5!3m4!1s0x3bc27b38dd4f584b:0xb380df52abb73a86!8m2!3d17.9807113!4d73.6372979?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNkTuvZeRMhntcHp_br0_BZEoW3BWtWQQVHMvMu=w138-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Rutba Villa,4.4,Tourist attraction,"Near by market 1km Near by venna lake 2km, near by Wilson point 1km, Maharashtra 412806","17.920453858522116, 73.67524742448711",Site for both sunrise & sunset views,https://www.google.com/maps/place/Rutba+Villa/data=!4m5!3m4!1s0x3bc2655c3b51e7b5:0xd965719d012346e8!8m2!3d17.9203671!4d73.6753118?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP5EIhcyKokc_rtX6DDpBD23RxaNpskeKyFBPyk=w138-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Parsi Point,4.3,Tourist attraction,"Ganeshpeth, Panchgani, Maharashtra 412805","17.92606626377397, 73.78328959750546",Scenic point with valley & water views,https://www.google.com/maps/place/Parsi+Point/data=!4m5!3m4!1s0x3bc266280f294ab1:0xfb051fc63ac2848b!8m2!3d17.9259693!4d73.7832896?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOj6C0UPw7edTQvF1bauviFoMXrCaGYgISX7zCF=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Falkland Point,4.6,Tourist attraction,"WJ8R+6W8, Mahabaleshwar, Maharashtra 412806","17.915584135088753, 73.64232939750535",Lookout point accessed by a forest trail,https://www.google.com/maps/place/Falkland+Point/data=!4m5!3m4!1s0x3bc27bf4ed26cb4b:0xacbb05b27f931ee5!8m2!3d17.915528!4d73.6423294?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOLk-veXC9mQRJ8kCm3jwKl8sjkxrFeqpjxvG6I=w123-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Mahabaleshwar Walkers,4.4,Tourist attraction,"Tanu patel street, Mahabaleshwar, Maharashtra 412806","17.926726931550878, 73.65728606866914",Longtime lookout point with horse rides,https://www.google.com/maps/place/Mahabaleshwar+Walkers/data=!4m5!3m4!1s0x3bc2657ab8453319:0x17644359d7930caa!8m2!3d17.9266708!4d73.6572968?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM8Pg5jvTOS5gqOa5sZI-6Rwnyu1ONC5ahnTgkJ=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Tiger Spring Point Mahabalehwar,4.4,Tourist attraction,"Mahabaleshwar Poladpur Road, Maharashtra 402107","17.979430204946087, 73.63740422634254",Strawberry sellers & nearby nature sites,https://www.google.com/maps/place/Tiger+Spring+Point+Mahabalehwar/data=!4m5!3m4!1s0x3bc27b38c2ad1175:0x3ca0fc2267b06025!8m2!3d17.9793945!4d73.6373935?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM21CZyWc2Muk5GUUkrUzizjmi_lIA1l2Yhu56k=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Echo point,4.3,Tourist attraction,"Poladpur Road, Mahabaleshwar, Maharashtra 402303","17.980308214509403, 73.63745343983354",Large waterfall in a lush environment,https://www.google.com/maps/place/Echo+point/data=!4m5!3m4!1s0x3bc27b38957abd45:0x7ac0d1e75ec014fb!8m2!3d17.9802521!4d73.6374749?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP30thASKe8NsgijyErAyNbnp5guWrMBEx7M48a=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Valley View Waterfall,4.6,Waterfall,"Mahabaleshwar To Old Mahabaleshwar Rd, Mahabaleshwar, Maharashtra 412806","17.942360061904342, 73.66086548216018",Scenic overlook high over the mountains,https://www.google.com/maps/place/Valley+View+Waterfall/data=!4m5!3m4!1s0x3bc26536bf4bfa13:0x8ad51525db7df875!8m2!3d17.9422529!4d73.6609084?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOUVfbV_nnB9e-rBpJ908hzDCXI1kMrSdFNqlDx=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Lingmala Waterfall Point,4.5,Waterfall,"WMCR+QXP, Bhekavali, Maharashtra 412806","17.922017541282155, 73.69247492634177","Hiking trail, seating & scenic views",https://www.google.com/maps/place/Lingmala+Waterfall+Point/data=!4m5!3m4!1s0x3bc26f86c575a6ef:0xa3a2bb163ec37b22!8m2!3d17.9219512!4d73.6924642?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO9jZT4QklgpLqGuWeqMiTtobTjeNjsqqkB8orr=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Castle Rock Point,4.4,Tourist attraction,"XJGQ+2HP, Maharashtra 402303","17.975089590313846, 73.63895082634248",Picturesque mountaintop overlook,https://www.google.com/maps/place/Castle+Rock+Point/data=!4m5!3m4!1s0x3bc27b3985785097:0x3e16644290da5fd5!8m2!3d17.9750845!4d73.6389401?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMVFsm8anq6ZLgSyeICnZWzy_LC0AUqm3_v41Np=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Holy Cross Church Mahabaleshwar,4.5,Church,"Satara, Radhanagari, Maharashtra","17.924989099850727, 73.65714509750539",,https://www.google.com/maps/place/Holy+Cross+Church+Mahabaleshwar/data=!4m5!3m4!1s0x3bc2655265187be3:0xfecca362cc966c29!8m2!3d17.9249738!4d73.6571451?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMGx6fwrHUgq5U71PE5KSOc2dz4AZv3dNUHaKvE=w80-h96-k-no,
Maharashtra,Satara,Mahabaleshwar,Venna Lakeview Point,4.2,View Point,"Old Arthur Seat Point Rd, Mahabaleshwar, Maharashtra 412806","17.938114627933107, 73.66219619750564",,https://www.google.com/maps/place/Venna+Lakeview+Point/data=!4m5!3m4!1s0x3bc2657258b1a42f:0xe022d6870fc8c877!8m2!3d17.9380585!4d73.6621962?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOmK0FX5pdPknmo67iKxc44Xj5IpmEJv0ahjr6-=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,"Wilson point, Mahabaleshwar",4.5,Tourist attraction,"Wilson point, Mahabaleshwar, Maharashtra 412806","17.9204028169032, 73.67531179750539",,"https://www.google.com/maps/place/Wilson+point,+Mahabaleshwar/data=!4m5!3m4!1s0x3bc2655b26f573f9:0x58f182cd5e4455d6!8m2!3d17.9203671!4d73.6753118?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipN4X38m2wjoM2A1vb7AwYRxBSAax3ENaezZso4=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Mahabaleshwar Temple,4.6,Temple,"Satara, Radhanagari, Maharashtra","17.964119902245955, 73.66257163983332",,https://www.google.com/maps/place/Mahabaleshwar+Temple/data=!4m5!3m4!1s0x3bc26527a552bcdd:0xcb59bbfe3af08c53!8m2!3d17.9640944!4d73.6625931?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMs95JPrz9mi917x74sZ6aqFxgSYY-2y_Mle3Ud=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Sydney Point,4.4,Tourist attraction,"WRP4+M87, Dhandeghar, Panchgani, Maharashtra 412805","17.93671712837725, 73.80581472634192",Elevated lookout with valley views,https://www.google.com/maps/place/Sydney+Point/data=!4m5!3m4!1s0x3bc267d00cb205a1:0x53b5b3fd4d1b4eea!8m2!3d17.936661!4d73.805804?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNa4uqvTbtGa-kJ_aS4JU-eX5jxHAj5q_wgeMuI=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Echo Point,4.4,Tourist attraction,"WPR5+H36, Golewadi, Maharashtra 412806","17.941463219754905, 73.70764222634205",Mountainside vista with sweeping views,https://www.google.com/maps/place/Echo+Point/data=!4m5!3m4!1s0x3bc26598af07795f:0x58b49e1583415f8b!8m2!3d17.9414173!4d73.7076315?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipONsBRcebeaVlqhuHSoemF-4JRVgPImam-fu0Ll=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Water fall point,5,Waterfall,"WJJX+647, Mahabaleshwar, Maharashtra 412806","17.93059773032151, 73.64779272634178",,https://www.google.com/maps/place/Water+fall+point/data=!4m5!3m4!1s0x3bc27bdf6a8165a9:0xdbcc5c70bf8c3071!8m2!3d17.9305416!4d73.647782?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM-3xi6O8_ZhNpLGIqiOxONa6ovQCrMODWdy-yq=w80-h177-k-no,
Maharashtra,Satara,Mahabaleshwar,China Main Waterfall,4.4,Waterfall,"WM84+W43, Mahabaleshwar, Maharashtra 412806","17.91629796055972, 73.65457202634173",,https://www.google.com/maps/place/China+Main+Waterfall/data=!4m5!3m4!1s0x3bc265b5d919bb11:0xdc33b1db5ea10ab3!8m2!3d17.9162112!4d73.6545613?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOkSWUCAsYWIRxKr4gZ01YSqdtBEhYLUnXLP2FJ=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Pratapgad Fort,4.5,Fortress,"Maan Rd, Hinjawadi, Pune, Maharashtra 400033","17.93450942907874, 73.57832179750555",17th-century hilltop icon & battle site,https://www.google.com/maps/place/Pratapgad+Fort/data=!4m5!3m4!1s0x3bc2bb8fc57af9f1:0xcd7f0daa3666eb!8m2!3d17.9344533!4d73.5783218?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNos2emLH_zKWcWg07ONn78Xuz1BtNzhUn-CCTq=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Elephant's Head,4.5,Park,"WJRJ+7J9, Jaoli, Maharashtra 412806","17.940736848571287, 73.63161399750567",,https://www.google.com/maps/place/Elephant's+Head/data=!4m5!3m4!1s0x3bc27ac18beba981:0xc67eae9fb963ca50!8m2!3d17.9406501!4d73.631614?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP9BNb8selu69ESxeb6xBwsc3MR0nn18cqbzHFW=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Venna Check Dam,4.4,Tourist attraction,"Panchgani - Mahabaleshwar Rd, Mahabaleshwar, Maharashtra 412806","17.92513614011218, 73.69095882634186",,https://www.google.com/maps/place/Venna+Check+Dam/data=!4m5!3m4!1s0x3bc26533da05c437:0xc6ef9828ac42988f!8m2!3d17.9250698!4d73.6909481?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPQkDq1eCKU2F3vpJvYqRQ9T2bKLnDjNRynIN_T=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Hollywood Wax Museum,4.3,Museum,"At : Gureghar, Panchgani - Mahableshwar Main Road Gureghar, Mahabaleshwar, Maharashtra 412806","17.92114661675284, 73.73187855517823",Wax statues of celebrities & politicians,https://www.google.com/maps/place/Hollywood+Wax+Museum/data=!4m5!3m4!1s0x3bc2655210ba4af7:0x363637b34e9da0d9!8m2!3d17.9211109!4d73.7318571?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMQM2s6O38st15ggSgApG1JUpaBvASOMjrZc2Vp=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Muskan Point,5,Tourist attraction,"Muskan Point, Maharashtra 412806","17.92529274810099, 73.69101856866905",,https://www.google.com/maps/place/Muskan+Point/data=!4m5!3m4!1s0x3bc265cf8fd816f3:0x2f6a81ca4dd46e0a!8m2!3d17.9252162!4d73.6910293?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNwzyxxVFtNQty5FQW0dcHfSXTiQ-mHudOSnUi5=w80-h106-k-no,
Maharashtra,Satara,Mahabaleshwar,Baghdad Point,4.4,Tourist attraction,"Kas - Mahabaleshwar Rd, Adhal, Maharashtra 412806","17.856879341710357, 73.72078902634088",Lookout point accessed by a forest trail,https://www.google.com/maps/place/Baghdad+Point/data=!4m5!3m4!1s0x3bc26f7c4f19b649:0x806e976db4024982!8m2!3d17.8568334!4d73.7207783?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOFhNbbT0NWzEx9ibD99dlUaSWIwUPEczFKTOTW=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,On Wheelz Amusement Park,3.6,Park,"Survey No.7,Near Sanjeevan School, Taighat, Panchgani, Maharashtra 412805","17.919532942214133, 73.78660209750534",Amusement park with bungee jumping,https://www.google.com/maps/place/On+Wheelz+Amusement+Park/data=!4m5!3m4!1s0x3bc2688478586d57:0xc179c5b5db01dab3!8m2!3d17.9194666!4d73.7866021?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPQY1VQii39B7ub-p-q4C19pMj1zphIdE7SaOZu=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Mettale Waterfall,4.4,Waterfall,"WJCH+762, Mettale, Maharashtra 412806","17.920785299908104, 73.62800259750541",Strawberry sellers & nearby nature sites,https://www.google.com/maps/place/Mettale+Waterfall/data=!4m5!3m4!1s0x3bc27bb7c01421c9:0x18ea530e3d32f4cd!8m2!3d17.9206475!4d73.6280026?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOtrjhoq_7t6kpN3tQM4XcTLVeoEL0o3EDmvqvM=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Tourist attraction,4.4,Tourist attraction,"VMP7+GP4, Manghar, Maharashtra 412806","17.88632766494858, 73.66433072634132",Large waterfall in a lush environment,https://www.google.com/maps/place/Tourist+attraction/data=!4m5!3m4!1s0x3bc26fe51ddf2ac1:0x4fb8869f2f868aa8!8m2!3d17.8862511!4d73.66432?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Satara,Mahabaleshwar,Shri Panchganga Mandir,4.6,Temple,"Satara Rd, Mahabaleshwar, Maharashtra 412806","17.923769999956757, 73.66604248215995",Scenic overlook high over the mountains,https://www.google.com/maps/place/Shri+Panchganga+Mandir/data=!4m5!3m4!1s0x3bc2656b5a44e4f9:0xf519593233b3ca2c!8m2!3d17.9237547!4d73.6660854?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNEKgJPnkHO6Ieeq86mPhjMliYdr39eeJGcL4PJ=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Hanuman Temple,4.4,Temple,"venaa Lake, Mahabaleshwar, Maharashtra 412806","17.93304085995031, 73.66469772634201","Hiking trail, seating & scenic views",https://www.google.com/maps/place/Hanuman+Temple/data=!4m5!3m4!1s0x3bc26548a551c273:0xcc6a72d09c1b99e3!8m2!3d17.9329439!4d73.664687?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNHZnDJhKKeWT_Zj-Td2eoisvR7K8nx6yKs8Ph4=w122-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Velocity Entertainmentz,3.9,Park,"Village Bhose, Panchgani, Mahabaleshwar Road, Mahabaleshwar, Maharashtra 412805","17.924596524140956, 73.75286079750546",10-acre amusement park & restaurant,https://www.google.com/maps/place/Velocity+Entertainmentz/data=!4m5!3m4!1s0x3bc266019a4ad44b:0x473d1fbb12fdc986!8m2!3d17.9245506!4d73.7528608?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOx1CXoBn7-UljCaqkNYdksGcuTLCuB7LA8clUW=w163-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,Venna Lake,4.4,Lake,"Mahabaleshwar, Maharashtra 412806","17.934070483960557, 73.66504669385371",Standby for boating & horseback rides,https://www.google.com/maps/place/Venna+Lake/data=!4m5!3m4!1s0x3bc265489e8e6279:0x1c020b4ca5677338!8m2!3d17.9340091!4d73.665026?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPG7c8cOkfIVifAl4Bxq9mXo_EQMRBL6KvEJNry=w108-h92-k-no,
Maharashtra,Satara,Mahabaleshwar,SITE,4.4,Tourist attraction,"VMP8+97H, Manghar, Maharashtra 412806","17.885971123860678, 73.66574192634123",,https://www.google.com/maps/place/SITE/data=!4m5!3m4!1s0x3bc26f484371b601:0xe32b200f788c42e5!8m2!3d17.8859354!4d73.6657312?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Satara,Mahabaleshwar,Monkey Point ( Kates point ),4.4,Tourist attraction,"WPR5+32V, Avakali, Maharashtra 412806","17.940300027238685, 73.70751261099652",,https://www.google.com/maps/place/Monkey+Point+(+Kates+point+)/data=!4m5!3m4!1s0x3bc265b2f638a089:0x95913bd072eab02!8m2!3d17.9402439!4d73.7075448?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
