Hotel_State,Hotel_City,Hotel_Pin,Hotel_Category,Hotel_Name,Hotel_GPS_Cods,Hotel_Map_Links,Hotel_Rating,Hotel_Stars,Hotel_Address,Hotel_Price,Hotel_AddOns_1,Hotel_AddOns_2,Hotel_AddOns_3,Hotel_AddOns_4
Maharashtra,Mumbai,400059,H,The Leela Mumbai - Resort Style Business Hotel,"19.109289871019207, 72.87384541941319",https://www.google.com/maps/place/The+Leela+Mumbai+-+Resort+Style+Business+Hotel/data=!4m8!3m7!1s0x3be7c83fc0eb5271:0x52b711524a2da569!5m2!4m1!1i2!8m2!3d19.1090922!4d72.8738186?authuser=0&hl=en&rclk=1,4.5,5,"Sahar Airport Road, Andheri - Kurla Rd, near Mumbai International Airport, Greater Indra Nagar, Andheri East, Mumbai, Maharashtra 400059",9613,Pool,Spa,Free parking,Free breakfast
Maharashtra,Mumbai,400072,H,Hotel Apex International-Near Mumbai Airport,"19.100739152242852, 72.88151669057764",https://www.google.com/maps/place/Hotel+Apex+International-Near+Mumbai+Airport/data=!4m8!3m7!1s0x3be7c99e87f9b50d:0x759742bf758ec0ee!5m2!4m1!1i2!8m2!3d19.1006023!4d72.8815006?authuser=0&hl=en&rclk=1,3.8,3,"Gala no. 5A, Gulab industrial estate, MTNL Rd, opposite Corporation Bank, Saki Naka, Mumbai, Maharashtra 400072",934,Free parking,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400001,H,Abode Bombay,"18.924000238434147, 72.83258953290411",https://www.google.com/maps/place/Abode+Bombay/data=!4m8!3m7!1s0x3be7d1c13c1bd0db:0x9d3b2ed7c475255f!5m2!4m1!1i2!8m2!3d18.9237719!4d72.8325949?authuser=0&hl=en&rclk=1,4.4,3,"First Floor Lansdowne House MB Marg near Regal Cinema, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",4900,Spa,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Mumbai,400059,H,Courtyard by Marriott Mumbai International Airport,"19.11429837704377, 72.86413107523623",https://www.google.com/maps/place/Courtyard+by+Marriott+Mumbai+International+Airport/data=!4m8!3m7!1s0x3be7c83a0b5aaceb:0x76df30fcaacbaa20!5m2!4m1!1i2!8m2!3d19.1140703!4d72.8641579?authuser=0&hl=en&rclk=1,4.4,4,"Cts 215, Andheri - Kurla Rd, opposite Carnival Cinemas, Andheri East, Mumbai, Maharashtra 400059",9943,Pool,Spa,Free parking,Free Wi-Fi
Maharashtra,Mumbai,400001,H,"Taj Mahal Tower, Mumbai","18.92278329302336, 72.83315966173954","https://www.google.com/maps/place/Taj+Mahal+Tower,+Mumbai/data=!4m8!3m7!1s0x3be7d1c0d1209473:0xbeee8e0814d211fe!5m2!4m1!1i2!8m2!3d18.9225854!4d72.8331543?authuser=0&hl=en&rclk=1",4.7,5,"PJ Ramchandani Marg, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",16400,Pool,Spa,Free breakfast,Free Wi-Fi
Maharashtra,Mumbai,400059,H,T24 Residency,"19.110706081544535, 72.87494471756798",https://www.google.com/maps/place/T24+Residency/data=!4m8!3m7!1s0x3be7c83e2accedab:0x382c2c003a7aef4c!5m2!4m1!1i2!8m2!3d19.1105591!4d72.874993?authuser=0&hl=en&rclk=1,4.2,4,"Marol Church Rd, Near Airport Road, Bori Colony, Marol, Andheri East, Mumbai, Maharashtra 400059",5519,Pool,Free parking,Free Wi-Fi,Air-conditioned
Maharashtra,Mumbai,400062,H,Radisson Mumbai Goregaon,"19.173577795104563, 72.84581589057876",https://www.google.com/maps/place/Radisson+Mumbai+Goregaon/data=!4m8!3m7!1s0x3be7b6ff645214ab:0x330170b102e5d52a!5m2!4m1!1i2!8m2!3d19.1733498!4d72.8457998?authuser=0&hl=en&rclk=1,4.2,5,"S.V. Road, Veer Savarkar Flyover, Goregaon West, Mumbai, Maharashtra 400062",9038,Pool,Spa,Free parking,Free Wi-Fi
Maharashtra,Mumbai,400093,H,The Paradise By Tunga,"19.121098219972666, 72.87038324824873",https://www.google.com/maps/place/The+Paradise+By+Tunga/data=!4m8!3m7!1s0x3be7c823427a2de7:0x39dbf8a81eb74aef!5m2!4m1!1i2!8m2!3d19.1209107!4d72.8703457?authuser=0&hl=en&rclk=1,4.1,3,"P 16, MIDC Central Rd, Near Samriddhi Ventrure Park, Chakala Industrial Area (MIDC), Andheri East, Mumbai, Maharashtra 400093",5275,Pool,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Mumbai,400059,H,Hotel Cosmo Mumbai,"19.120126668998438, 72.8779683464009",https://www.google.com/maps/place/Hotel+Cosmo+Mumbai/data=!4m8!3m7!1s0x3be7c81829a56223:0x72897ba3611096ff!5m2!4m1!1i2!8m2!3d19.1198986!4d72.8780059?authuser=0&hl=en&rclk=1,3.3,2,"Seepz Pocket Cross Road, Near Vijay Nagar Flyover Bridge, Marol Maroshi Rd, Andheri East, Mumbai, Maharashtra 400059",1046,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400099,H,Taj Santacruz,"19.09307843384919, 72.85433793290676",https://www.google.com/maps/place/Taj+Santacruz/data=!4m8!3m7!1s0x3be7c9b5e356dcbb:0x64833ddc13e558ae!5m2!4m1!1i2!8m2!3d19.092607!4d72.8543433?authuser=0&hl=en&rclk=1,4.6,5,"Chhatrapati Shivaji Maharaj International Airport, T1, Off, Western Express Hwy, Navpada, Vile Parle East, Santacruz East, Mumbai, Maharashtra 400099",14400,Pool,Spa,Free parking,Free breakfast
Maharashtra,Mumbai,400093,H,The International by Tunga Hotel,"19.11783793503612, 72.86528103475496",https://www.google.com/maps/place/The+International+by+Tunga+Hotel/data=!4m8!3m7!1s0x3be7c83ac8a55555:0x39c4b9f83334dab0!5m2!4m1!1i2!8m2!3d19.11762!4d72.8652113?authuser=0&hl=en&rclk=1,4.2,3,"B 11, MIDC Central Rd, Mulgaon, Andheri East, Mumbai, Maharashtra 400093",4165,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400072,H,Hotel Leafio,"19.102312507806637, 72.8859431022236",https://www.google.com/maps/place/Hotel+Leafio/data=!4m8!3m7!1s0x3be7c82562d00001:0x90eed67735c320a3!5m2!4m1!1i2!8m2!3d19.102054!4d72.8860343?authuser=0&hl=en&rclk=1,3.8,3,"Sagar Tech Plaza, Andheri - Kurla Rd, Saki Naka, Mumbai, Maharashtra 400072",2157,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400070,H,Hotel Guest Inn Residency,"19.054629700267412, 72.86812151941238",https://www.google.com/maps/place/Hotel+Guest+Inn+Residency/data=!4m8!3m7!1s0x3be7c8c413d33d27:0x3160231700603134!5m2!4m1!1i2!8m2!3d19.0637979!4d72.8611943?authuser=0&hl=en&rclk=1,3.2,3,"L.B.S. Marg Near Maharashtra Weigh Bridge Kurla ( W, Mumbai, Maharashtra 400070",1364,Free breakfast,Air-conditioned,Breakfast,
Maharashtra,Mumbai,400051,H,Hotel BKC Garden,"19.071696655883287, 72.86922853290635",https://www.google.com/maps/place/Hotel+BKC+Garden/data=!4m8!3m7!1s0x3be7c98ea102bcd9:0x42ae3d42c8c28055!5m2!4m1!1i2!8m2!3d19.0714888!4d72.8692339?authuser=0&hl=en&rclk=1,3.4,3,"6th floor, building no 11. S.R.A Motilal Nehru Nagar, Bandra Kurla Complex Rd, near Trade Centre, Bandra East, Mumbai, Maharashtra 400051",892,Free parking,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400049,H,"Sun-n-Sand Hotel, Juhu, Mumbai","19.109653333955606, 72.82411550407157","https://www.google.com/maps/place/Sun-n-Sand+Hotel,+Juhu,+Mumbai/data=!4m8!3m7!1s0x3be7c945793186b7:0xd5cf05250a28bd!5m2!4m1!1i2!8m2!3d19.1093847!4d72.8241316?authuser=0&hl=en&rclk=1",4.3,5,"39, Balraj Sahni Rd, Juhu Beach, Juhu, Mumbai, Maharashtra 400049",8325,Pool,Spa,Free parking,Free breakfast
Maharashtra,Mumbai,400099,H,JW Marriott Mumbai Sahar,"19.103252331932463, 72.87763128928862",https://www.google.com/maps/place/JW+Marriott+Mumbai+Sahar/data=!4m8!3m7!1s0x3be7c85bfc54069b:0xadd0d13590dc633!5m2!4m1!1i2!8m2!3d19.1025072!4d72.8782482?authuser=0&hl=en&rclk=1,4.6,5,"Chhatrapati Shivaji International Airport, IA Project Rd, Navpada, Vile Parle East, Vile Parle, Andheri, Maharashtra 400099",12300,Pool,Spa,Free parking,Free Wi-Fi
Maharashtra,Mumbai,400072,H,Hotel Grandeur,"19.10067429584123, 72.88158910591928",https://www.google.com/maps/place/Hotel+Grandeur/data=!4m8!3m7!1s0x3be7c86ed1c04535:0x2be48ad1f9dc8422!5m2!4m1!1i2!8m2!3d19.1004462!4d72.8815301?authuser=0&hl=en&rclk=1,3.8,3,"Gulab Estate 8B, Sakinaka Tele Exchange Lane, T2, Airport Road, Saki Naka, Mumbai, Maharashtra 400072",1502,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400059,H,VITS Mumbai International Airport T2,"19.1120756801114, 72.87113471941316",https://www.google.com/maps/place/VITS+Mumbai+International+Airport+T2/data=!4m8!3m7!1s0x3be7c9c5fe1f8545:0xf876b97b41e5e890!5m2!4m1!1i2!8m2!3d19.1118476!4d72.8711079?authuser=0&hl=en&rclk=1,4.1,4,"Hotel VITS, Near Chakala Metro Station, Andheri Kurla Road, Sahar Airport Rd, Zone, Andheri East, Mumbai, Maharashtra 400059",4139,Pool,Spa,Free breakfast,Free Wi-Fi
Maharashtra,Mumbai,400070,H,Kohinoor Elite,"19.080843808087213, 72.88543480222327",https://www.google.com/maps/place/Kohinoor+Elite/data=!4m8!3m7!1s0x3be7c88f2cc4b64b:0x57db012a901dbc7a!5m2!4m1!1i2!8m2!3d19.0806968!4d72.885526?authuser=0&hl=en&rclk=1,4.1,3,"Kirol Rd, Kurla West, Kurla, Mumbai, Maharashtra 400070",4675,Pool,Free parking,Free breakfast,Free Wi-Fi
Maharashtra,Mumbai,400001,H,Grand Hotel,"18.936393580500685, 72.84081090406885",https://www.google.com/maps/place/Grand+Hotel/data=!4m8!3m7!1s0x3be7d1d096f97671:0xdf9df7e0336baf8a!5m2!4m1!1i2!8m2!3d18.936216!4d72.840827?authuser=0&hl=en&rclk=1,4,3,"17, Shri S.R. Marg, Ballard Estate, Fort, Mumbai, Maharashtra 400001",5520,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400059,H,Mirage Hotel,"19.109004810343464, 72.87707366359025",https://www.google.com/maps/place/Mirage+Hotel/data=!4m8!3m7!1s0x3be7c8154715538d:0xc89df74c148749d3!5m2!4m1!1i2!8m2!3d19.1087159!4d72.8769932?authuser=0&hl=en&rclk=1,4.2,4,"Andheri - Kurla Rd, Navpada, Marol, Andheri East, Mumbai, Maharashtra 400059",6062,Spa,Free parking,Free breakfast,Free Wi-Fi
Maharashtra,Mumbai,400072,H,Hotel Royal Inn,"19.096285801893455, 72.8836755194129",https://www.google.com/maps/place/Hotel+Royal+Inn/data=!4m8!3m7!1s0x3be7c9b36daaca35:0x7704c8b51b42e6f6!5m2!4m1!1i2!8m2!3d19.0960577!4d72.8836487?authuser=0&hl=en&rclk=1,3.2,3,"Andheri - Kurla Rd, opp. H.P Petrol Pump, Safed Pul, Saki Naka, Mumbai, Maharashtra 400072",8841,Air-conditioned,,,
Maharashtra,Mumbai,400087,H,The Westin Mumbai Powai Lake,"19.134596376827346, 72.90155510591973",https://www.google.com/maps/place/The+Westin+Mumbai+Powai+Lake/data=!4m8!3m7!1s0x3be7c80dd864a289:0xfb6f42799a3f538!5m2!4m1!1i2!8m2!3d19.1343886!4d72.9014961?authuser=0&hl=en&rclk=1,4.5,5,"2 & 3B, near Chinmayanand Ashram, Powai, Mumbai, Maharashtra 400087",10500,Pool,Spa,Free parking,Beach access
Maharashtra,Mumbai,400059,H,KC Residency,"19.108367960634787, 72.87897087708389",https://www.google.com/maps/place/KC+Residency/data=!4m8!3m7!1s0x3be7c9d2ce7dbffb:0xeebc49a9198c9d33!5m2!4m1!1i2!8m2!3d19.1081196!4d72.8789226?authuser=0&hl=en&rclk=1,3,2,"kc residency, Maharashtra Auto Compound,Near Sansar Hotel, Marol, Andheri East, Mumbai, Maharashtra 400059",872,Free breakfast,Air-conditioned,Breakfast,Airport shuttle
Maharashtra,Mumbai,400098,H,BKC Residency,"19.075839612531315, 72.86062426174183",https://www.google.com/maps/place/BKC+Residency/data=!4m8!3m7!1s0x3be7c8fa4c2852bb:0x368e37487d4a0a2a!5m2!4m1!1i2!8m2!3d19.0756926!4d72.8606189?authuser=0&hl=en&rclk=1,3.3,3,"B-42/168, CST Rd, Kolivery Village, Mathuradas Colony, Vakola, Santacruz East, Mumbai, Maharashtra 400098",1080,Air-conditioned,,,
Maharashtra,Mumbai,400049,H,Hotel Bawa Continental,"19.100795766682932, 72.82755045989434",https://www.google.com/maps/place/Hotel+Bawa+Continental/data=!4m8!3m7!1s0x3be7c9959d3ea469:0x3794ad699b33abf7!5m2!4m1!1i2!8m2!3d19.1006285!4d72.8276202?authuser=0&hl=en&rclk=1,4.1,3,"Ground Floor, Hotel Bawa Continental, Juhu Tara Rd, Opposite Theosophical Society, Airport Area, Juhu, Mumbai, Maharashtra 400049",6420,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Mumbai,400099,H,Hotel Solitaire,"19.10902539601521, 72.8564967617423",https://www.google.com/maps/place/Hotel+Solitaire/data=!4m8!3m7!1s0x3be7ce1531b01941:0x404fccb3e7cf01cf!5m2!4m1!1i2!8m2!3d19.108848!4d72.8564914?authuser=0&hl=en&rclk=1,3.8,3,"Sahar International Airport Road, Opp. Domestic Airport Colony, Parsiwada, Andheri East, Sahar Road, Mumbai, Maharashtra 400099",3736,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400059,H,FabHotel Sahar Garden,"19.109154532330678, 72.87865828873001",https://www.google.com/maps/place/FabHotel+Sahar+Garden/data=!4m8!3m7!1s0x3be7c9b00aa71a0f:0xa1adb5de4f1483e7!5m2!4m1!1i2!8m2!3d19.1090481!4d72.8787173?authuser=0&hl=en&rclk=1,3.4,3,"metro stn, Marol Maroshi Rd, next to marol naka, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059",2625,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Mumbai,400047,H,The Empresa Hotel,"19.136751002194796, 72.82970733290735",https://www.google.com/maps/place/The+Empresa+Hotel/data=!4m8!3m7!1s0x3be7b622ea173e11:0xf98e3fc9bd22adc1!5m2!4m1!1i2!8m2!3d19.1365635!4d72.8297127?authuser=0&hl=en&rclk=1,4.1,3,"344, SAB TV Rd, Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400047",6531,Pool,Free breakfast,Air-conditioned,Breakfast
Maharashtra,Mumbai,400084,H,"HOTEL ZEE RESIDENCY, MUMBAI","19.09654012021753, 72.89484461700627","https://www.google.com/maps/place/HOTEL+ZEE+RESIDENCY,+MUMBAI/data=!4m8!3m7!1s0x3be7c92311c3753b:0x9a41ac763d0ff89e!5m2!4m1!1i2!8m2!3d19.0963724!4d72.8948844?authuser=0&hl=en&rclk=1",4.3,3,"Metro Station Asalpha, Plot no.2 Haji Fatima Manzil, near Asalpha, Mumbai, Maharashtra 400084",1522,,,,
Maharashtra,Mumbai,400049,H,The Emerald - Hotel & Executive Apartments,"19.09360393535339, 72.82863194640049",https://www.google.com/maps/place/The+Emerald+-+Hotel+%26+Executive+Apartments/data=!4m8!3m7!1s0x3be7c9bdf54e8943:0x3be76c31334070!5m2!4m1!1i2!8m2!3d19.0934468!4d72.8286695?authuser=0&hl=en&rclk=1,4,3,"Juhu Tara Rd, Airport Area, Juhu, Mumbai, Maharashtra 400049",4480,Spa,Free breakfast,Free Wi-Fi,Beach access
Maharashtra,Mumbai,400072,H,OYO 79617 Hotel Ahlan International,"19.12111508303506, 72.89095109057796",https://www.google.com/maps/place/OYO+79617+Hotel+Ahlan+International/data=!4m8!3m7!1s0x3be7c958afe5b263:0xaa1df1bbbbbc8b4a!5m2!4m1!1i2!8m2!3d19.1209377!4d72.890935?authuser=0&hl=en&rclk=1,3.8,3,"OPP NIRALI HOSPITAL TUNGA VILLAGE, 52, Saki Vihar Rd, Budhia Jadhav Wadi, Powai, Mumbai, Maharashtra 400072",1815,Air-conditioned,Wi-Fi,Parking,
Maharashtra,Mumbai,400099,H,OYO 14984 Hotel Mumbai International,"19.106751936254156, 72.85989289057902",https://www.google.com/maps/place/OYO+14984+Hotel+Mumbai+International/data=!4m8!3m7!1s0x3be7c84515f79d11:0xc5f25c8c0e223dd7!5m2!4m1!1i2!8m2!3d19.1065644!4d72.8598768?authuser=0&hl=en&rclk=1,3.4,3,"SA Chambers, Sahar Rd, Chakala, Andheri East, Mumbai, Maharashtra 400099",2603,Breakfast,Wi-Fi,,
Maharashtra,Mumbai,400072,H,Hotel Nest N Rest - Mumbai,"19.10018567292517, 72.8877725464006",https://www.google.com/maps/place/Hotel+Nest+N+Rest+-+Mumbai/data=!4m8!3m7!1s0x3be7c94df43e9cb9:0x3d3eccbe5e263e05!5m2!4m1!1i2!8m2!3d19.0999373!4d72.8878101?authuser=0&hl=en&rclk=1,4.5,3,"9, Metro Station, Habibunnisa Vajid Ali Compound, 10, 90 Feet Rd, opp. Lokmanya Tilak Nagar, near Sakinaka, Gokuldham Society, Satya Nagar, Sathi D Souza Nagar, Andheri East, Mumbai, Maharashtra 400072",663,Free Wi-Fi,Air-conditioned,Wi-Fi,
Maharashtra,Mumbai,400049,H,JW Marriott Mumbai Juhu,"19.102058217754415, 72.82621793290684",https://www.google.com/maps/place/JW+Marriott+Mumbai+Juhu/data=!4m8!3m7!1s0x3be7c9bf6271e62d:0x12861889e9de122a!5m2!4m1!1i2!8m2!3d19.1018504!4d72.8262233?authuser=0&hl=en&rclk=1,4.5,3,"Juhu Tara Rd, Juhu Tara, Juhu, Mumbai, Maharashtra 400049",12300,Pool,Spa,Free parking,Free Wi-Fi
Maharashtra,Mumbai,400009,H,Mogul Palace Hotel,"18.95480568461423, 72.83572324824624",https://www.google.com/maps/place/Mogul+Palace+Hotel/data=!4m8!3m7!1s0x3be7ce2303666d41:0x4ba9b4777d244d11!5m2!4m1!1i2!8m2!3d18.9545368!4d72.8356857?authuser=0&hl=en&rclk=1,3.8,3,"20, Dontad Cross Ln, off Yusuf Meher Ali Road, Pydhonie, Mandvi, Mumbai, Maharashtra 400009",1737,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400049,H,Hotel Sea Princess,"19.09348810575102, 72.82817467708372",https://www.google.com/maps/place/Hotel+Sea+Princess/data=!4m8!3m7!1s0x3be7b749b5d7d5d1:0x6cb9f769976f8426!5m2!4m1!1i2!8m2!3d19.09326!4d72.8281264?authuser=0&hl=en&rclk=1,4.3,3,"Juhu Tara Rd, near Juhu Beach, Airport Area, Juhu, Mumbai, Maharashtra 400049",18900,Pool,Spa,Free parking,Free breakfast
Maharashtra,Mumbai,400093,H,AFLON HOTEL,"19.120078295096683, 72.87139697523632",https://www.google.com/maps/place/AFLON+HOTEL/data=!4m8!3m7!1s0x3be7c94a03023ca5:0x94b2736eda76a40d!5m2!4m1!1i2!8m2!3d19.1198705!4d72.8714238?authuser=0&hl=en&rclk=1,3.3,3,"5th Floor, Grease Plaza, Nakshatra Hospital, Road No 12 Near Ackruti Trade Centre, Marol MIDC Industry Estate, Andheri East, Mumbai, Maharashtra 400093",2355,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Mumbai,400004,H,Hotel New Shalimar - Grant Road,"18.961971326412375, 72.82088347523391",https://www.google.com/maps/place/Hotel+New+Shalimar+-+Grant+Road/data=!4m8!3m7!1s0x3be7ce139c46a4d7:0xac392536a5242a26!5m2!4m1!1i2!8m2!3d18.9617126!4d72.8209103?authuser=0&hl=en&rclk=1,3.2,3,"Shalimar House, 335, Shalimar House, MS Ali Road, Grant Road East, Mumbai, Maharashtra 400004",2392,Air-conditioned,Breakfast,,
Maharashtra,Mumbai,400070,H,Hotel Janata Residency,"19.07711906984791, 72.87752953290634",https://www.google.com/maps/place/Hotel+Janata+Residency/data=!4m8!3m7!1s0x3be7c88cfb0848e1:0xdc5fc4cce3350d79!5m2!4m1!1i2!8m2!3d19.0769315!4d72.8775349?authuser=0&hl=en&rclk=1,3.3,3,"1st Floor Above Madni Hotel Air-India Cross Road Depot 400070, Kurla West, Kurla, Mumbai, Maharashtra 400070",750,,,,
Maharashtra,Mumbai,400053,H,Svenska Design Hotels,"19.13651460246344, 72.82796074640103",https://www.google.com/maps/place/Svenska+Design+Hotels/data=!4m8!3m7!1s0x3be7c821ef024ab5:0x67469d08dc637846!5m2!4m1!1i2!8m2!3d19.1363271!4d72.8279983?authuser=0&hl=en&rclk=1,3.7,3,"SAB TV Road, Off, New Link Rd, Andheri West, Mumbai, Maharashtra 400053",3923,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Mumbai,400070,H,Hotel BKC Palace Inn - Hotel in Kurla West,"19.075554990752895, 72.87264181941262",https://www.google.com/maps/place/Hotel+BKC+Palace+Inn+-+Hotel+in+Kurla+West/data=!4m8!3m7!1s0x3be7c91507d7d061:0x9e3caf988b08cba!5m2!4m1!1i2!8m2!3d19.075337!4d72.872615?authuser=0&hl=en&rclk=1,4.1,3,"Kismat Nagar, Phelwan Society, Next to BKC Building, CST Road Opp. Kapadia Nagar, Kurla West, Mumbai, Maharashtra 400070",1792,Breakfast,,,
Maharashtra,Mumbai,400063,H,The Westin Mumbai Garden City,"19.172963361012513, 72.86070833290788",https://www.google.com/maps/place/The+Westin+Mumbai+Garden+City/data=!4m8!3m7!1s0x3be7b7a8545ce553:0xdab2a72a6041be58!5m2!4m1!1i2!8m2!3d19.1727759!4d72.8607137?authuser=0&hl=en&rclk=1,4.5,3,"Oberoi Garden City, International Business Park, Yashodham, Goregaon, Mumbai, Maharashtra 400063",11100,Pool,Spa,Free parking,Free Wi-Fi
Maharashtra,Mumbai,400084,H,ATLAS GRAND HOTEL MUMBAI,"19.097821823078053, 72.89284366174216",https://www.google.com/maps/place/ATLAS+GRAND+HOTEL+MUMBAI/data=!4m8!3m7!1s0x3be7c870af281d77:0xf9cdca504d094a7d!5m2!4m1!1i2!8m2!3d19.097614!4d72.8928383?authuser=0&hl=en&rclk=1,3.4,3,"NEAR ASALPHA METRO STATION,CLOSE TO HYUNDAI SERVICE CENTRE, Maharashtra 400084",1773,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400093,H,Hotel Mumbai House,"19.113009766570265, 72.86331561756664",https://www.google.com/maps/place/Hotel+Mumbai+House/data=!4m8!3m7!1s0x3be7c83a07f97bf3:0x8729ced3c22fdeb2!5m2!4m1!1i2!8m2!3d19.1128121!4d72.8633639?authuser=0&hl=en&rclk=1,3.9,3,"Andheri - Kurla Rd, opposite Courtyard Marriot, Dr. Charatsingh Colony, S B Singh Colony, J B Nagar, Andheri East, Mumbai, Maharashtra 400093",4974,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Mumbai,400070,H,OYO 49867 Hotel Kalpana Residency,"19.076621410056813, 72.87809223105849",https://www.google.com/maps/place/OYO+49867+Hotel+Kalpana+Residency/data=!4m8!3m7!1s0x3be7c88c5331859d:0x65d089f609357e61!5m2!4m1!1i2!8m2!3d19.0764237!4d72.8781727?authuser=0&hl=en&rclk=1,3.1,3,"Ground Floor, Salman Chamber, Behind Noor Hospital, Near Kalpana Cinema Near Airport, Lal Bahadur Shastri Rd, Kurla West, Mumbai, Maharashtra 400070",1817,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Mumbai,400055,H,Hotel Accord,"19.081468679725425, 72.84366798872952",https://www.google.com/maps/place/Hotel+Accord/data=!4m8!3m7!1s0x3be7c9076893bfa7:0x67f434d5b072d238!5m2!4m1!1i2!8m2!3d19.0812!4d72.843727?authuser=0&hl=en&rclk=1,3.9,3,"32, Nehru Rd, behind Canara Bank, Sen Nagar, Santacruz East, Mumbai, Maharashtra 400055",2478,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Mumbai,400029,H,Kalina Residency,"19.080709565780133, 72.86381064824823",https://www.google.com/maps/place/Kalina+Residency/data=!4m8!3m7!1s0x3be7c8f7601d7e03:0xf1b3771154545fcb!5m2!4m1!1i2!8m2!3d19.080522!4d72.8637731?authuser=0&hl=en&rclk=1,3.4,3,"Raju House, HEG 19-1/11, Behind Geeta Vihar Hotel, C.S.T 400 029, Old CST Road, Kalina, Santacruz East, Mumbai, Maharashtra 400029",1313,Air-conditioned,,,
Maharashtra,Mumbai,400022,H,Hotel Ashray International,"19.045559996395312, 72.8644819905767",https://www.google.com/maps/place/Hotel+Ashray+International/data=!4m8!3m7!1s0x3be7c8ce3c6cbbdd:0xb04fde2037b59618!5m2!4m1!1i2!8m2!3d19.0453014!4d72.8644659?authuser=0&hl=en&rclk=1,3.9,3,"Rd No 1, near Railway Station, Sion Railway Colony, Sion West, Sion, Mumbai, Maharashtra 400022",3681,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Mumbai,400099,H,Hotel Bawa International,"19.096694424494665, 72.8537392329067",https://www.google.com/maps/place/Hotel+Bawa+International/data=!4m8!3m7!1s0x3be7c84d1aad9345:0x5586d57cc39b1f2a!5m2!4m1!1i2!8m2!3d19.0964866!4d72.8537446?authuser=0&hl=en&rclk=1,4,3,"Plot No, T1, Near, 2087, Nehru Rd, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",5060,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Mumbai,400043,H,Capital O 22120 Hotel Universal Garden,"19.06200576007696, 72.91312588077892",https://www.google.com/maps/place/Capital+O+22120+Hotel+Universal+Garden/data=!4m8!3m7!1s0x3be7c766797725fd:0xdcec62338cd38ce7!5m2!4m1!1i2!8m2!3d19.0615748!4d72.9129274?authuser=0&hl=en&rclk=1,3.8,3,"1st Floor, F2B Universal Majestic Premises CHSI, Jeejabai Bhosale Marg, opp. RBK School, Chembur, Mumbai, Maharashtra 400043",2452,Air-conditioned,Wi-Fi,Airport shuttle,
Maharashtra,Mumbai,400004,H,Hotel Tourister,"18.958499403819033, 72.81754817523377",https://www.google.com/maps/place/Hotel+Tourister/data=!4m8!3m7!1s0x3be7ce1660b5f11b:0x1e884fb446a345bc!5m2!4m1!1i2!8m2!3d18.9583117!4d72.817575?authuser=0&hl=en&rclk=1,3.5,3,"Welcome Hindu Hotel, Lamington Road Vitthalbhai Patel Road, Lamington Rd, Grant Road, Mumbai, Maharashtra 400004",1486,Free parking,Free Wi-Fi,Wi-Fi,
Maharashtra,Mumbai,400071,H,The Fern Residency,"19.052836638438304, 72.89215517523525",https://www.google.com/maps/place/The+Fern+Residency/data=!4m8!3m7!1s0x3be7c8a5f0684c43:0x2fd8da228f0a7096!5m2!4m1!1i2!8m2!3d19.0526389!4d72.892182?authuser=0&hl=en&rclk=1,4.2,3,"411-B, Hemu Kalani Marg, Sindhi Society, Chembur, Mumbai, Maharashtra 400071",8712,Pool,Spa,Free breakfast,Free Wi-Fi
